date,ticker,fcst_gfs_global,fcst_ecmwf_ifs025,fcst_icon_seamless,fcst_gem_seamless,fcst_jma_seamless,fcst_ncep_hrrr_conus
2022-03-24,KXHIGHCHI,46.9,,,,42.9,44.7
2022-03-25,KXHIGHCHI,46.6,,,,42.0,44.1
2022-03-26,KXHIGHCHI,34.4,,,,34.5,31.5
2022-03-27,KXHIGHCHI,30.9,,,,27.6,28.1
2022-03-28,KXHIGHCHI,29.0,,,,27.7,29.0
2022-03-29,KXHIGHCHI,40.1,,,,40.2,40.1
2022-03-30,KXHIGHCHI,57.4,,,,52.3,59.5
2022-03-31,KXHIGHCHI,50.9,,,,49.3,54.9
2022-04-01,KXHIGHCHI,41.6,,,,35.9,36.4
2022-04-02,KXHIGHCHI,42.6,,,,37.5,38.6
2022-04-03,KXHIGHCHI,44.4,,,,38.2,41.5
2022-04-04,KXHIGHCHI,50.0,,,,46.0,51.3
2022-04-05,KXHIGHCHI,48.2,,,,45.6,47.6
2022-04-06,KXHIGHCHI,55.2,,,,49.2,54.9
2022-04-07,KXHIGHCHI,44.1,,,,43.4,43.0
2022-04-08,KXHIGHCHI,39.4,,,,39.7,38.2
2022-04-09,KXHIGHCHI,44.1,,,,38.2,40.3
2022-04-10,KXHIGHCHI,57.4,,,,51.9,53.9
